id,Course,Year,Company_Name,Postal_Code,City,Country,Subject,Pay_Details,Student_id
,ING3,2015/2016,ASTEK - BOULOGNE,92100,BOULOGNE BILLANCOURT,FRANCE,"Dveloppement d'une chane d'analyse de donnes Bi Data par algorithmede dtection de communauts pour le projet Square Predict. Intgr au sein de l'quipe de dveloppement et encadr par un chef expriment, vous participerez  l'ensemble des diffrentes phase de dveloppement de la premire release. Vous serez amen  : Concevoir l'architecture technique, Dvelopper l'algorithme de dtection de communaut, Intgrer cette algorithme dans la chane de traitement d'un cas d'usage concret pour l'assurance, laborer le dashboard de visualisation des rsultats. A terme de ce stage, nous souhaitons disposer de la chane complte de traitement de dtection de communauts par l'algorithme labor par le LARIS. Vous serez form aux dernires technologies de dveloppement d'applications Big Data avec notre usine de logicielle Scub Foundation Big Data.",800,56255130
,ING3,2015/2016,NOVEDIA GROUP,92100,BOULOGNE BILLANCOURT,FRANCE,Analyse donnes et Visualisation. Dfinir et mettre en oeuvre un cas d'usage Big Data sur les complments de consommateurs. Proposer et accompagner la mise en oeuvre d'une DATAVIZ pour la valorisation et communication autour de ce cas d'usage.,1200,5509323
,ING1,2015/2016,ECAB,92110,CLICHY,FRANCE,Documentation de l'existant. Rplication de paramtrages. Test et recette.,554.01,54571111
,ING3,2015/2016,G7,92110,CLICHY,FRANCE,Dveloppement Java d'un outil de dispatching de courses de taxis. Simulateur organe de dispatch de courses. Reprise de code C (et portage en JAVA) d'un outil de simulation d'changes techniques entre l'outil de dispatch de courses et les terminaux chauffeurs.,1200,1001758
,ING3,2015/2016,CREDIT AGRICOLE - MONTROUGE,92120,MONTROUGE,FRANCE,"CESURE : Dans le cadre de l'amlioration des processus de production des indicateurs de Risques et P&Ls du primtre Crdit, le stagiaire aura pour missions : La comprhension et l'analyse des processus de production existants : VaR, SVaR, Stress Scenarii & P&l ..., L'amlioration des outils permettant le back-testing des VaRs quotidiennes ainsi que son automatisation, L'optimisation / La rationalisation des outils existants (Excel, VBA,, Access) et suggestion de portage des outils cibles.",1100,51279704
,ING1,2015/2016,CREDIT AGRICOLE S.A,92127,MONTROUGE CEDEX,FRANCE,"Articulation du stage en milieu professionnel avec le cursus de formation : Stage de programmation. Spcification dtaille d'un outil de pilotage du processus de reprise de donnes de gestion, sur la base d'une EDB. Ralisation de l'outil. Test technique et fonctionnel de l'outil.",700,27165404
,ING2,2015/2016,ENNODEV,78370,PLAISIR,FRANCE,"Stage d'assistant consultant en financement de l'innovation. Participer  l'analyse du contexte scientifique des projets clients et d'effectuer de la veille active sur les sujets audits, Participer aux interviews des interlocuteurs techniques clients par tlphone ou sur sites clients afin d'identifier les travaux raliss, Rdiger les synthses techniques en vue de justifier les demandes d'aides de financement des projets clients.",650,14644897
,ING1,2015/2016,WAZAAD,78400,CHATOU,FRANCE,Raliser des amliorations sur une plateforme de crowd promoting. Le stagiaire sera charg de raliser des amliorations sur notre plateforme de crowd-promoting aussi bien au niveau fonctionnel que design. Cela demande des comptences en ruby on Rails ainsi qu'en HTML/CSS et API Facebook. Il sera galement invit  donner des ides et des conseils d'amlioration sur la plateforme  tous les niveaux.,554.4,48946913
,ING1,2015/2016,SAFIR,78400,GARGENVILLE,FRANCE,"Modernisation et optimisation du planning production et cration d'un planning peinture en fonctionnement web. Retroconception du planning production actuel. Audit auprs des participants du groupe de travail planning. Cration d'un cahier des charges de modernisation et optimisation du planning actuel. Dveloppement, test et mise en place du planning production et peinture. Rdaction des documents techniques associs aux 2 plannings ( cahiers de recettes, descriptifs techniques et notices d'utilisation)",554.4,93849455
,ING1,2015/2016,WAZAAD,78400,CHATOU,FRANCE,Le stagiaire sera charg de raliser des amliorations sur notre plateforme de crowd-promoting aussi bien au niveau fonctionnel qu'au niveau design. Cela demande des comptences en Ruby on Rails qu'en HTML/CSS et API Facebook. Il sera galement invit  donner des ides et des conseils d'amlioration sur la plateforme  tous les niveaux.,554.4,42782537
,ING1,2015/2016,ACACIAS IMMOBILIER SAS,78610,LE PERRAY EN YVELINES,FRANCE,Rfrencement site internet. Dveloppement d'une stratgie de marketing web de l'entreprise en fonction de nos besoins et diverses activits.,554,30564179
,ING1,2015/2016,HYDRO CONCEPT MAINTENANCE,78700,CONFLANS SAINT HONORINE,FRANCE,"Site Internet. Dveloppement d'un site web en HTML, CSS et PHP. Cration d'une base donnes en SQL.",0,49466380
,ING2,2015/2016,SAINT GOBAIN ABRASIFS,78700,CONFLANS SAINTE HONORINE,FRANCE,Tableau de bord BI Microstrategy sur Ipad. Analyse fonctionnelle du besoin. Dfinir les flux de donnes pour alimenter la BD SQL depuis l'ERP. Cration de procdures stockes pour formater les donnes. Cration des objets MicroStrategy pour laborer les tableaux de bord sur Ipad.,700,31204113
,ING1,2015/2016,THALES OPTRONIQUE - ELANCOURT,78990,ELANCOURT,FRANCE,"Construction d'une base de donnes. Thales Optrinique SAS a cr une cellule Costing visant  amliorer sa Compttitivit. un des axes de travail consiste  estimer le cot de nouveaux produits  travers des bases de donnes cot produit. Au sein de la Direction des Oprations, le stagiaire sera intgr  l'quipe Costing de TOSA. Aprs une prise de connaissance du processus de chiffrage cot rcurrent de Produits, des outils de suivi de cot de production mis en place, le stagiaire devra dans un premier temps construire une base de donnes comprenant des donnes techniques et financires sur les produits. Dans un second temps, le stagiaire construira des modles statistiques de cots  partir des donnes collectes.",850,15159919
,ING3,2015/2016,BSL CONSULTING,78990,ELANCOURT,FRANCE,Refont de l'offre BI sur le site web et formation et dveloppement sur l'outil ELT. Formation et monte en comptence sur ELT Stambia avec traitement de cas clients.,554.4,24495679
,ING1,2015/2016,ROUVREAU RECYCLAGE,79000,NIORT,FRANCE,"Ralisation d'un site (PHP, HTML/CSS, JavaScript).",0,72971188
,ING1,2015/2016,TETARD HAUDIQUEZ GRISONI,80 535,FRIVILLE CEDEX,FRANCE,"Dveloppement WinDev SQL. Dans le cadre de la refonte de notre outil de gestion de production, mise en place informatique de la prparation des commandes sur tablettes (Windows) ayant pour objectif de guider les prparateurs sur les pices  sortir des stocks en fournissant les informations ncessaires.",545.4,55857849
,ING2,2015/2016,ERDF - GRDF / USR EST,88001,EPINAL CEDEX,FRANCE,"Programmation et maintenance d'outils pour les quipes RH. Construire et maintenir des macros au sein de l'quipe Etudes et Formation pour automatiser le traitement de donnes. Construire une application ludique  destination de gestionnaires RH de l'quipe : l""objectif tant de cibl les difficults de chacun et permettre un accompagnement plus efficace dans l'volution des savoir-faire. Mise en place d'une base de donnes de rfrencement des socits pour les formations.",735,92710403
,ING2,2015/2016,PATISSERIE PINON,89130,TOUCY,FRANCE,Cration d'un site web dynamique ax sur l'exprience utilisateur (client/webmaster). Cration d'une application de gestion (indpendante du site mais pourra y tre intgre).,0,65577396
,ING1,2015/2016,FRANCE GALVA,89600,SAINT FLORENTIN,FRANCE,Dveloppement d'une application de Visio surveillance et contrle d'accs d'un portail en langage Do.net.,545.01,29943069
,ING2,2015/2016,FAURECIA - TAMPES,91152,ETAMPES,FRANCE,Stage PLM. Analyse et comprhension des best pratices dans le dveloppement d'un siege et son industrialisation. Dveloppement des mthodologies associes  leur mise en uvre. Ralisation des phases de tests sur les domaines qui lui seront affects. Prparation du dploiement du systme PLM de Faurcia : TIGER.,1048.86,7170457
,ING3,2015/2016,THALES COMMUNICATION& SECURITY SAS - BRETIGNY,91229,BRTIGNY SUR ORGE,FRANCE,"Dveloppement en C# de logiciels (dont algorithmes de fusion de donnes de capteurs) pour des bornes de dtection vhicules. Dans le cadre de la R&D Route, contribuer au dveloppement de logiciel avec algorithmes de fusion des donnes issues des diffrents capteurs (camras, lasers, DSRC, ...) situes dans des bornes positionnes de chaque cot de la route (""portique virtuel""), ceci afin de produire un ""Rapport de Passage"" pour chaque vhicule passant au travers de ce ""portique virtuel"". Egalement dvelopper tout programme d'analyse de donnes et de test relatif au bon droulement de l'tude. L'aspect qualimtrie du logiciel sera galement  considrer. Principales missions : Contribuer au dveloppement de nouveau algorithme de fusion des donnes issues des diffrents capteurs (camras, lasers, DSRC, ...) situes dans des bornes positionnes de chaque cts de la route (""portique virtuel""), ceci afin de produire un ""Rapport de Passage"" pour chaque vhicule passant au travers de ce ""portique virtuel"". Dvelopper tout programme d'analyse de donnes et de test relatif au bon droulement de l'tude.",1250,66882107
,ING2,2015/2016,DECIDEOM - ORSAY,91400,ORSAY,FRANCE,"Participation  la mise en oeuvre d'un projet dcisionnel. Automatisation de l'laboration de l'empreinte EcoSociale pour le compte de La Financire Responsable : Compilation indicateurs sociaux et financiers des informations collectes ( primtre de 217 entreprises, 68 indicateurs et 10 annes de 2006  2015), Retraitement des donnes et remise aux normes internationales, Estimation d'une partie de donnes environnementales (mthode des comparables), Analyse des donnes et publication de l'Empreinte EcoSociale.",750,160730
,ING3,2015/2016,DECIDEOM - ORSAY,91400,ORSAY,FRANCE,Ralisation d'application d'aide  la dcision & Datavizualisation. Etudes et traitements de donnes Modlisation de donnes. Ralisation de restitution interactive.,1400,14706554
,ING1,2015/2016,LIMSI-CNRS,91405,ORSAY,FRANCE,Programmation d'un jeu srieux pour l'apprentissage de comptences sociales  base de personnages virtuels 3D anims. Le stage se droulera dans le cadre d'un projet collaboratif sur l'apprentissage de comptences sociales  l'aide de personnages virtuels. Les activits confies seront les suivantes: - Prise en main des logiciels utiliss: Adobe FUSE CC et Unity3D. - Analyse des besoins et de l'existant lie aux projets du LIMSI sur l'apprentissage de comptences sociales. - Conception d'animations des personnages virtuels 3D (Adobe FUSE CC). - Programmation  l'aide du moteur de jeu Unity3D. - Intgration dans un des projets collaboratifs du LIMSI. - Participation aux runions avec les partenaires et participation  la rdaction des rapports.,546.01,76312889
,ING1,2015/2016,SAS SIFA TRANSIT,91940,VILLEBON SUR YVETTE,FRANCE,Dveloppement et mise en production d'un intranet regroupant les outils du groupe. Dveloppement du Framework. Intgrations et refonte des outils dj existant. Cration d'outils de management de l'active directory depuis l'intranet. Cration d'un module de FAQ. Cration d'un modue de Sondage. Ralisation d'une documentation technique. Ralisation d'une documentation utilisateur. Toutes ces missions seront bien entendu ralis en coopration avec l'quipe de dveloppement.,545,81582139
,ING2,2015/2016,AXA FRANCE,92000,NANTERRE CEDEX,FRANCE,"Analyse informatique et actifs financiers. Ple production et administration de donnes : Production, garantir la fiabilit des donnes utilises par la Direction des Investissements et par le Risk Management, Amlioration des process de production, Dveloppement de nouveaux outils (VBA)/participation Forest (SAS), Documentation des dveloppements et process.",1200,24401076
,ING3,2015/2016,AXA FRANCE,92000,NANTERRE CEDEX,FRANCE,DD : CONVENTION DAUPHINE. Confidentiel. Data scientist.,1900,15075560
,ING3,2015/2016,EDF - NANTERRE,92000,NANTERRE,FRANCE,"DD : CONVENTION DAUPHINE. Big Data - Hadoop. Exprimentation plateforme Big Data, Recueil des besoins, Dfinition de l'architecture et intgration, Rdaction cahier de charge.",1224,39847452
,ING3,2015/2016,PLASTIC OMNIUM GESTION,92000,NANTERRE,FRANCE,Contrat de professionnalisation - Titre d'Ingnieur - Spcialit Gnie Informatique,0,90362808
,ING1,2015/2016,ADP FRANCE,92016,NANTERRE,FRANCE,"Porter des fonctionnalits d'une application de gestion des temps dveloppes en PowerBuild et PHP en JAVA, HTML et JS. Phase de comprhension  partir de la documentation et du code existant. Phase de conception en utilisant le modle MVC. Phase de ralisation.",554,64704511
,ING2,2015/2016,SODEXO PASS FRANCE,92022,NANTERRE CEDEX,FRANCE,"Concepteur dveloppeur web. Analyse technico-fonctionnelle et ralisation sur des tches lies  des projets ou de la maintenance volutive et corrective concernant les sites extranets pour les offres de service ""clients affilis et bnficiaires"". Approche scurit sur les sites.",1173.3,88302071
,ING2,2015/2016,WAVESTONE,92042,PARIS LA DEFENSE,FRANCE,"Master Data Management, comment grer efficacement les donnes de l'entreprise. Et missions oprationnelles",1600,11419838
,ING2,2015/2016,WAVESTONE,92042,PARIS LA DEFENSE,FRANCE,"Account Developpeur. Intgr une quipe d'un Key Account Manager, vous participerez directement au dveloppement et  la transformation du positionnement de Solucom auprs d'un grand compte. Pour ce faire, vous devrez promouvoir l'ensemble des offres du cabinet auprs des interlocuteurs de haut niveau (Direction Marketing, Direction de l'innovation, Direction RH, Direction des systmes d'Information...)",1600,1850725
,ING3,2015/2016,WAVESTONE,92042,PARIS LA DEFENSE,FRANCE,Contrat de professionnalisation - Titre d'Ingnieur - Spcialit Gnie Informatique,0,85997781
,ING3,2015/2016,WAVESTONE,92042,PARIS LA DEFENSE,FRANCE,Contrat de professionnalisation - Titre d'Ingnieur - Spcialit Gnie Informatique,0,47239517
